outbreak_id,premises,state,state_name,flyway,herd_flock_type,production_type,link,lon,lat,week_id,iso_year,iso_week,week_start,case_week_start,is_case_week,lag_weeks_from_case
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W11,2022,11,2022-03-14,2022-02-07,0,5
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W12,2022,12,2022-03-21,2022-02-07,0,6
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W13,2022,13,2022-03-28,2022-02-07,0,7
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W14,2022,14,2022-04-04,2022-02-07,0,8
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W15,2022,15,2022-04-11,2022-02-07,0,9
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W16,2022,16,2022-04-18,2022-02-07,0,10
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W17,2022,17,2022-04-25,2022-02-07,0,11
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W18,2022,18,2022-05-02,2022-02-07,0,12
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W19,2022,19,2022-05-09,2022-02-07,0,13
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W20,2022,20,2022-05-16,2022-02-07,0,14
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W21,2022,21,2022-05-23,2022-02-07,0,15
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W22,2022,22,2022-05-30,2022-02-07,0,16
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W23,2022,23,2022-06-06,2022-02-07,0,17
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W24,2022,24,2022-06-13,2022-02-07,0,18
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W25,2022,25,2022-06-20,2022-02-07,0,19
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W26,2022,26,2022-06-27,2022-02-07,0,20
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W27,2022,27,2022-07-04,2022-02-07,0,21
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W28,2022,28,2022-07-11,2022-02-07,0,22
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W29,2022,29,2022-07-18,2022-02-07,0,23
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W30,2022,30,2022-07-25,2022-02-07,0,24
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W31,2022,31,2022-08-01,2022-02-07,0,25
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W32,2022,32,2022-08-08,2022-02-07,0,26
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W33,2022,33,2022-08-15,2022-02-07,0,27
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W34,2022,34,2022-08-22,2022-02-07,0,28
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W35,2022,35,2022-08-29,2022-02-07,0,29
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W36,2022,36,2022-09-05,2022-02-07,0,30
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W37,2022,37,2022-09-12,2022-02-07,0,31
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W38,2022,38,2022-09-19,2022-02-07,0,32
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W39,2022,39,2022-09-26,2022-02-07,0,33
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W40,2022,40,2022-10-03,2022-02-07,0,34
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W41,2022,41,2022-10-10,2022-02-07,0,35
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W42,2022,42,2022-10-17,2022-02-07,0,36
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W43,2022,43,2022-10-24,2022-02-07,0,37
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W44,2022,44,2022-10-31,2022-02-07,0,38
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W45,2022,45,2022-11-07,2022-02-07,0,39
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W46,2022,46,2022-11-14,2022-02-07,0,40
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W47,2022,47,2022-11-21,2022-02-07,0,41
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W48,2022,48,2022-11-28,2022-02-07,0,42
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W49,2022,49,2022-12-05,2022-02-07,0,43
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W50,2022,50,2022-12-12,2022-02-07,0,44
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W51,2022,51,2022-12-19,2022-02-07,0,45
210,Fulton 01,KY,Kentucky,MISS,Commercial,Commercial Broiler Production,INR,-88.95088,36.50836,2022-W52,2022,52,2022-12-26,2022-02-07,0,46
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2021-W46,2021,46,2021-11-15,2022-10-10,0,-47
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2021-W47,2021,47,2021-11-22,2022-10-10,0,-46
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2021-W48,2021,48,2021-11-29,2022-10-10,0,-45
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2021-W49,2021,49,2021-12-06,2022-10-10,0,-44
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2021-W50,2021,50,2021-12-13,2022-10-10,0,-43
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2021-W51,2021,51,2021-12-20,2022-10-10,0,-42
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2021-W52,2021,52,2021-12-27,2022-10-10,0,-41
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W01,2022,1,2022-01-03,2022-10-10,0,-40
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W02,2022,2,2022-01-10,2022-10-10,0,-39
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W03,2022,3,2022-01-17,2022-10-10,0,-38
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W04,2022,4,2022-01-24,2022-10-10,0,-37
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W05,2022,5,2022-01-31,2022-10-10,0,-36
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W06,2022,6,2022-02-07,2022-10-10,0,-35
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W07,2022,7,2022-02-14,2022-10-10,0,-34
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W08,2022,8,2022-02-21,2022-10-10,0,-33
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W09,2022,9,2022-02-28,2022-10-10,0,-32
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W10,2022,10,2022-03-07,2022-10-10,0,-31
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W11,2022,11,2022-03-14,2022-10-10,0,-30
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W12,2022,12,2022-03-21,2022-10-10,0,-29
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W13,2022,13,2022-03-28,2022-10-10,0,-28
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W14,2022,14,2022-04-04,2022-10-10,0,-27
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W15,2022,15,2022-04-11,2022-10-10,0,-26
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W16,2022,16,2022-04-18,2022-10-10,0,-25
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W17,2022,17,2022-04-25,2022-10-10,0,-24
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W18,2022,18,2022-05-02,2022-10-10,0,-23
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W19,2022,19,2022-05-09,2022-10-10,0,-22
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W20,2022,20,2022-05-16,2022-10-10,0,-21
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W21,2022,21,2022-05-23,2022-10-10,0,-20
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W22,2022,22,2022-05-30,2022-10-10,0,-19
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W23,2022,23,2022-06-06,2022-10-10,0,-18
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W24,2022,24,2022-06-13,2022-10-10,0,-17
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W25,2022,25,2022-06-20,2022-10-10,0,-16
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W26,2022,26,2022-06-27,2022-10-10,0,-15
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W27,2022,27,2022-07-04,2022-10-10,0,-14
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W28,2022,28,2022-07-11,2022-10-10,0,-13
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W29,2022,29,2022-07-18,2022-10-10,0,-12
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W30,2022,30,2022-07-25,2022-10-10,0,-11
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W31,2022,31,2022-08-01,2022-10-10,0,-10
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W32,2022,32,2022-08-08,2022-10-10,0,-9
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W33,2022,33,2022-08-15,2022-10-10,0,-8
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W34,2022,34,2022-08-22,2022-10-10,0,-7
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W35,2022,35,2022-08-29,2022-10-10,0,-6
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W36,2022,36,2022-09-05,2022-10-10,0,-5
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W37,2022,37,2022-09-12,2022-10-10,0,-4
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W38,2022,38,2022-09-19,2022-10-10,0,-3
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W39,2022,39,2022-09-26,2022-10-10,0,-2
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W40,2022,40,2022-10-03,2022-10-10,0,-1
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W41,2022,41,2022-10-10,2022-10-10,1,0
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W42,2022,42,2022-10-17,2022-10-10,0,1
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W43,2022,43,2022-10-24,2022-10-10,0,2
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W44,2022,44,2022-10-31,2022-10-10,0,3
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W45,2022,45,2022-11-07,2022-10-10,0,4
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W46,2022,46,2022-11-14,2022-10-10,0,5
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W47,2022,47,2022-11-21,2022-10-10,0,6
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W48,2022,48,2022-11-28,2022-10-10,0,7
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W49,2022,49,2022-12-05,2022-10-10,0,8
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W50,2022,50,2022-12-12,2022-10-10,0,9
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W51,2022,51,2022-12-19,2022-10-10,0,10
211,Logan 01,KY,Kentucky,MISS,Backyard,Backyard Producer,IND,-87.05317,36.79012,2022-W52,2022,52,2022-12-26,2022-10-10,0,11
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2021-W46,2021,46,2021-11-15,2022-02-14,0,-13
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2021-W47,2021,47,2021-11-22,2022-02-14,0,-12
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2021-W48,2021,48,2021-11-29,2022-02-14,0,-11
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2021-W49,2021,49,2021-12-06,2022-02-14,0,-10
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2021-W50,2021,50,2021-12-13,2022-02-14,0,-9
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2021-W51,2021,51,2021-12-20,2022-02-14,0,-8
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2021-W52,2021,52,2021-12-27,2022-02-14,0,-7
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W01,2022,1,2022-01-03,2022-02-14,0,-6
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W02,2022,2,2022-01-10,2022-02-14,0,-5
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W03,2022,3,2022-01-17,2022-02-14,0,-4
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W04,2022,4,2022-01-24,2022-02-14,0,-3
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W05,2022,5,2022-01-31,2022-02-14,0,-2
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W06,2022,6,2022-02-07,2022-02-14,0,-1
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W07,2022,7,2022-02-14,2022-02-14,1,0
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W08,2022,8,2022-02-21,2022-02-14,0,1
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W09,2022,9,2022-02-28,2022-02-14,0,2
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W10,2022,10,2022-03-07,2022-02-14,0,3
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W11,2022,11,2022-03-14,2022-02-14,0,4
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W12,2022,12,2022-03-21,2022-02-14,0,5
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W13,2022,13,2022-03-28,2022-02-14,0,6
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W14,2022,14,2022-04-04,2022-02-14,0,7
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W15,2022,15,2022-04-11,2022-02-14,0,8
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W16,2022,16,2022-04-18,2022-02-14,0,9
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W17,2022,17,2022-04-25,2022-02-14,0,10
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W18,2022,18,2022-05-02,2022-02-14,0,11
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W19,2022,19,2022-05-09,2022-02-14,0,12
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W20,2022,20,2022-05-16,2022-02-14,0,13
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W21,2022,21,2022-05-23,2022-02-14,0,14
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W22,2022,22,2022-05-30,2022-02-14,0,15
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W23,2022,23,2022-06-06,2022-02-14,0,16
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W24,2022,24,2022-06-13,2022-02-14,0,17
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W25,2022,25,2022-06-20,2022-02-14,0,18
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W26,2022,26,2022-06-27,2022-02-14,0,19
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W27,2022,27,2022-07-04,2022-02-14,0,20
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W28,2022,28,2022-07-11,2022-02-14,0,21
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W29,2022,29,2022-07-18,2022-02-14,0,22
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W30,2022,30,2022-07-25,2022-02-14,0,23
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W31,2022,31,2022-08-01,2022-02-14,0,24
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W32,2022,32,2022-08-08,2022-02-14,0,25
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W33,2022,33,2022-08-15,2022-02-14,0,26
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W34,2022,34,2022-08-22,2022-02-14,0,27
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W35,2022,35,2022-08-29,2022-02-14,0,28
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W36,2022,36,2022-09-05,2022-02-14,0,29
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W37,2022,37,2022-09-12,2022-02-14,0,30
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W38,2022,38,2022-09-19,2022-02-14,0,31
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W39,2022,39,2022-09-26,2022-02-14,0,32
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W40,2022,40,2022-10-03,2022-02-14,0,33
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W41,2022,41,2022-10-10,2022-02-14,0,34
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W42,2022,42,2022-10-17,2022-02-14,0,35
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W43,2022,43,2022-10-24,2022-02-14,0,36
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W44,2022,44,2022-10-31,2022-02-14,0,37
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W45,2022,45,2022-11-07,2022-02-14,0,38
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W46,2022,46,2022-11-14,2022-02-14,0,39
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W47,2022,47,2022-11-21,2022-02-14,0,40
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W48,2022,48,2022-11-28,2022-02-14,0,41
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W49,2022,49,2022-12-05,2022-02-14,0,42
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W50,2022,50,2022-12-12,2022-02-14,0,43
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W51,2022,51,2022-12-19,2022-02-14,0,44
212,Webster 01,KY,Kentucky,MISS,Commercial,Commercial Turkey Meat Bird,IND,-87.51784,37.53775,2022-W52,2022,52,2022-12-26,2022-02-14,0,45
213,Berkshire 01,MA,Massachusetts,ATL,Backyard,Backyard Producer,IND,-73.22249,42.5547,2021-W46,2021,46,2021-11-15,2022-03-28,0,-19
213,Berkshire 01,MA,Massachusetts,ATL,Backyard,Backyard Producer,IND,-73.22249,42.5547,2021-W47,2021,47,2021-11-22,2022-03-28,0,-18
213,Berkshire 01,MA,Massachusetts,ATL,Backyard,Backyard Producer,IND,-73.22249,42.5547,2021-W48,2021,48,2021-11-29,2022-03-28,0,-17
213,Berkshire 01,MA,Massachusetts,ATL,Backyard,Backyard Producer,IND,-73.22249,42.5547,2021-W49,2021,49,2021-12-06,2022-03-28,0,-16
213,Berkshire 01,MA,Massachusetts,ATL,Backyard,Backyard Producer,IND,-73.22249,42.5547,2021-W50,2021,50,2021-12-13,2022-03-28,0,-15
213,Berkshire 01,MA,Massachusetts,ATL,Backyard,Backyard Producer,IND,-73.22249,42.5547,2021-W51,2021,51,2021-12-20,2022-03-28,0,-14
213,Berkshire 01,MA,Massachusetts,ATL,Backyard,Backyard Producer,IND,-73.22249,42.5547,2021-W52,2021,52,2021-12-27,2022-03-28,0,-13
213,Berkshire 01,MA,Massachusetts,ATL,Backyard,Backyard Producer,IND,-73.22249,42.5547,2022-W01,2022,1,2022-01-03,2022-03-28,0,-12
213,Berkshire 01,MA,Massachusetts,ATL,Backyard,Backyard Producer,IND,-73.22249,42.5547,2022-W02,2022,2,2022-01-10,2022-03-28,0,-11
213,Berkshire 01,MA,Massachusetts,ATL,Backyard,Backyard Producer,IND,-73.22249,42.5547,2022-W03,2022,3,2022-01-17,2022-03-28,0,-10
213,Berkshire 01,MA,Massachusetts,ATL,Backyard,Backyard Producer,IND,-73.22249,42.5547,2022-W04,2022,4,2022-01-24,2022-03-28,0,-9
